trial_index,audio_filename,condition
61,HDR_long_grammatical/A3A1A2B2B1B3_176.wav,long_grammatical
62,HDR_long_grammatical/A2A3A1B1B3B2_83.wav,long_grammatical
63,HDR_long_grammatical/A1A3A2B2B3B1_318.wav,long_grammatical
64,HDR_long_grammatical/A2A3A1B1B3B2_116.wav,long_grammatical
65,HDR_long_grammatical/A1A2A3B3B2B1_35.wav,long_grammatical
66,HDR_long_concatenation/A2A3A1B1B3B2_42.wav,long_concatenation
67,HDR_long_grammatical/A3A2A1B1B2B3_325.wav,long_grammatical
68,HDR_long_grammatical/A1A2A3B3B2B1_55.wav,long_grammatical
69,HDR_long_concatenation/A2A3A1B1B3B2_45.wav,long_concatenation
70,HDR_long_grammatical/A1A2A3B3B2B1_0.wav,long_grammatical
71,HDR_long_concatenation/A1A2A3B3B2B1_1.wav,long_concatenation
72,HDR_long_concatenation/A1A3A2B2B3B1_25.wav,long_concatenation
73,HDR_long_grammatical/A2A1A3B3B1B2_193.wav,long_grammatical
74,HDR_long_grammatical/A1A3A2B2B3B1_262.wav,long_grammatical
75,HDR_long_grammatical/A2A1A3B3B1B2_198.wav,long_grammatical
76,HDR_long_grammatical/A2A3A1B1B3B2_91.wav,long_grammatical
77,HDR_long_grammatical/A2A1A3B3B1B2_242.wav,long_grammatical
78,HDR_long_replacement/A1A3A2B2B3B1_6.wav,long_replacement
79,HDR_long_grammatical/A2A3A1B1B3B2_84.wav,long_grammatical
80,HDR_long_grammatical/A2A1A3B3B1B2_227.wav,long_grammatical
81,HDR_long_grammatical/A1A2A3B3B2B1_39.wav,long_grammatical
82,HDR_long_grammatical/A2A3A1B1B3B2_74.wav,long_grammatical
83,HDR_long_grammatical/A3A1A2B2B1B3_136.wav,long_grammatical
84,HDR_long_grammatical/A2A1A3B3B1B2_202.wav,long_grammatical
85,HDR_long_replacement/A1A3A2B2B3B1_31.wav,long_replacement
86,HDR_long_grammatical/A3A2A1B1B2B3_369.wav,long_grammatical
87,HDR_long_concatenation/A2A1A3B3B1B2_27.wav,long_concatenation
88,HDR_long_grammatical/A3A1A2B2B1B3_165.wav,long_grammatical
89,HDR_long_grammatical/A3A1A2B2B1B3_166.wav,long_grammatical
90,HDR_long_grammatical/A1A2A3B3B2B1_25.wav,long_grammatical
91,HDR_long_concatenation/A3A1A2B2B1B3_46.wav,long_concatenation
92,HDR_long_grammatical/A1A2A3B3B2B1_51.wav,long_grammatical
93,HDR_long_grammatical/A3A1A2B2B1B3_181.wav,long_grammatical
94,HDR_long_grammatical/A3A1A2B2B1B3_169.wav,long_grammatical
95,HDR_long_grammatical/A1A3A2B2B3B1_277.wav,long_grammatical
96,HDR_long_grammatical/A3A1A2B2B1B3_132.wav,long_grammatical
97,HDR_long_grammatical/A3A2A1B1B2B3_328.wav,long_grammatical
98,HDR_long_grammatical/A3A2A1B1B2B3_323.wav,long_grammatical
99,HDR_long_grammatical/A1A3A2B2B3B1_270.wav,long_grammatical
100,HDR_long_grammatical/A1A3A2B2B3B1_302.wav,long_grammatical
101,HDR_long_grammatical/A2A3A1B1B3B2_95.wav,long_grammatical
102,HDR_long_concatenation/A2A3A1B1B3B2_31.wav,long_concatenation
103,HDR_long_grammatical/A3A2A1B1B2B3_353.wav,long_grammatical
104,HDR_long_grammatical/A3A1A2B2B1B3_190.wav,long_grammatical
105,HDR_long_grammatical/A2A1A3B3B1B2_226.wav,long_grammatical
106,HDR_long_grammatical/A3A1A2B2B1B3_164.wav,long_grammatical
107,HDR_long_grammatical/A3A1A2B2B1B3_161.wav,long_grammatical
108,HDR_long_replacement/A3A1A2B2B1B3_27.wav,long_replacement
109,HDR_long_grammatical/A2A1A3B3B1B2_241.wav,long_grammatical
110,HDR_long_concatenation/A2A3A1B1B3B2_48.wav,long_concatenation
111,HDR_long_grammatical/A1A2A3B3B2B1_10.wav,long_grammatical
112,HDR_long_grammatical/A3A2A1B1B2B3_331.wav,long_grammatical
113,HDR_long_grammatical/A1A3A2B2B3B1_299.wav,long_grammatical
114,HDR_long_grammatical/A1A2A3B3B2B1_13.wav,long_grammatical
115,HDR_long_concatenation/A3A1A2B2B1B3_4.wav,long_concatenation
116,HDR_long_grammatical/A1A2A3B3B2B1_53.wav,long_grammatical
117,HDR_long_grammatical/A3A2A1B1B2B3_342.wav,long_grammatical
118,HDR_long_replacement/A1A3A2B2B3B1_35.wav,long_replacement
119,HDR_long_replacement/A3A1A2B2B1B3_22.wav,long_replacement
120,HDR_long_replacement/A1A2A3B3B2B1_11.wav,long_replacement
121,HDR_long_concatenation/A1A3A2B2B3B1_17.wav,long_concatenation
122,HDR_long_grammatical/A3A2A1B1B2B3_371.wav,long_grammatical
123,HDR_long_grammatical/A3A2A1B1B2B3_341.wav,long_grammatical
124,HDR_long_grammatical/A3A2A1B1B2B3_379.wav,long_grammatical
125,HDR_long_grammatical/A3A1A2B2B1B3_187.wav,long_grammatical
126,HDR_long_replacement/A1A3A2B2B3B1_46.wav,long_replacement
127,HDR_long_concatenation/A3A1A2B2B1B3_28.wav,long_concatenation
128,HDR_long_grammatical/A1A2A3B3B2B1_23.wav,long_grammatical
129,HDR_long_grammatical/A2A3A1B1B3B2_97.wav,long_grammatical
130,HDR_long_grammatical/A1A3A2B2B3B1_309.wav,long_grammatical
131,HDR_long_replacement/A2A1A3B3B1B2_8.wav,long_replacement
132,HDR_long_grammatical/A1A2A3B3B2B1_3.wav,long_grammatical
133,HDR_long_grammatical/A1A3A2B2B3B1_288.wav,long_grammatical
134,HDR_long_concatenation/A2A3A1B1B3B2_47.wav,long_concatenation
135,HDR_long_grammatical/A2A3A1B1B3B2_123.wav,long_grammatical
136,HDR_long_grammatical/A1A2A3B3B2B1_38.wav,long_grammatical
137,HDR_long_replacement/A1A2A3B3B2B1_20.wav,long_replacement
138,HDR_long_concatenation/A2A1A3B3B1B2_6.wav,long_concatenation
139,HDR_long_grammatical/A3A2A1B1B2B3_383.wav,long_grammatical
140,HDR_long_grammatical/A1A3A2B2B3B1_259.wav,long_grammatical
141,HDR_long_grammatical/A2A1A3B3B1B2_201.wav,long_grammatical
142,HDR_long_grammatical/A2A3A1B1B3B2_109.wav,long_grammatical
143,HDR_long_grammatical/A2A3A1B1B3B2_73.wav,long_grammatical
144,HDR_long_grammatical/A3A1A2B2B1B3_142.wav,long_grammatical
145,HDR_long_grammatical/A1A3A2B2B3B1_316.wav,long_grammatical
146,HDR_long_grammatical/A3A1A2B2B1B3_134.wav,long_grammatical
147,HDR_long_grammatical/A3A1A2B2B1B3_171.wav,long_grammatical
148,HDR_long_grammatical/A2A3A1B1B3B2_118.wav,long_grammatical
149,HDR_long_grammatical/A2A3A1B1B3B2_82.wav,long_grammatical
150,HDR_long_grammatical/A3A1A2B2B1B3_170.wav,long_grammatical
151,HDR_long_grammatical/A1A3A2B2B3B1_267.wav,long_grammatical
152,HDR_long_grammatical/A3A2A1B1B2B3_330.wav,long_grammatical
153,HDR_long_concatenation/A2A3A1B1B3B2_33.wav,long_concatenation
154,HDR_long_grammatical/A3A2A1B1B2B3_355.wav,long_grammatical
155,HDR_long_grammatical/A2A1A3B3B1B2_204.wav,long_grammatical
156,HDR_long_replacement/A2A1A3B3B1B2_19.wav,long_replacement
157,HDR_long_grammatical/A1A3A2B2B3B1_268.wav,long_grammatical
158,HDR_long_grammatical/A1A3A2B2B3B1_272.wav,long_grammatical
159,HDR_long_grammatical/A1A3A2B2B3B1_290.wav,long_grammatical
160,HDR_long_grammatical/A3A1A2B2B1B3_160.wav,long_grammatical
161,HDR_long_grammatical/A1A2A3B3B2B1_32.wav,long_grammatical
162,HDR_long_grammatical/A3A2A1B1B2B3_344.wav,long_grammatical
163,HDR_long_grammatical/A2A1A3B3B1B2_237.wav,long_grammatical
164,HDR_long_grammatical/A3A2A1B1B2B3_360.wav,long_grammatical
165,HDR_long_grammatical/A1A2A3B3B2B1_50.wav,long_grammatical
166,HDR_long_grammatical/A3A2A1B1B2B3_381.wav,long_grammatical
167,HDR_long_grammatical/A2A1A3B3B1B2_243.wav,long_grammatical
168,HDR_long_grammatical/A3A2A1B1B2B3_337.wav,long_grammatical
169,HDR_long_grammatical/A3A1A2B2B1B3_128.wav,long_grammatical
170,HDR_long_grammatical/A1A2A3B3B2B1_20.wav,long_grammatical
171,HDR_long_grammatical/A1A2A3B3B2B1_42.wav,long_grammatical
172,HDR_long_grammatical/A3A2A1B1B2B3_382.wav,long_grammatical
173,HDR_long_grammatical/A2A3A1B1B3B2_66.wav,long_grammatical
174,HDR_long_replacement/A1A2A3B3B2B1_25.wav,long_replacement
175,HDR_long_grammatical/A2A1A3B3B1B2_231.wav,long_grammatical
176,HDR_long_grammatical/A2A3A1B1B3B2_67.wav,long_grammatical
177,HDR_long_concatenation/A3A1A2B2B1B3_19.wav,long_concatenation
178,HDR_long_replacement/A3A1A2B2B1B3_36.wav,long_replacement
179,HDR_long_replacement/A3A2A1B1B2B3_9.wav,long_replacement
180,HDR_long_grammatical/A2A3A1B1B3B2_99.wav,long_grammatical
181,HDR_long_concatenation/A1A2A3B3B2B1_26.wav,long_concatenation
182,HDR_long_concatenation/A2A1A3B3B1B2_11.wav,long_concatenation
183,HDR_long_grammatical/A3A2A1B1B2B3_329.wav,long_grammatical
184,HDR_long_grammatical/A1A3A2B2B3B1_269.wav,long_grammatical
185,HDR_long_grammatical/A1A3A2B2B3B1_300.wav,long_grammatical
186,HDR_long_grammatical/A1A2A3B3B2B1_9.wav,long_grammatical
187,HDR_long_grammatical/A2A3A1B1B3B2_69.wav,long_grammatical
188,HDR_long_grammatical/A1A3A2B2B3B1_311.wav,long_grammatical
189,HDR_long_grammatical/A1A2A3B3B2B1_56.wav,long_grammatical
190,HDR_long_grammatical/A3A1A2B2B1B3_177.wav,long_grammatical
191,HDR_long_grammatical/A3A2A1B1B2B3_321.wav,long_grammatical
192,HDR_long_grammatical/A1A2A3B3B2B1_33.wav,long_grammatical
193,HDR_long_grammatical/A2A1A3B3B1B2_209.wav,long_grammatical
194,HDR_long_grammatical/A3A2A1B1B2B3_346.wav,long_grammatical
195,HDR_long_grammatical/A2A1A3B3B1B2_212.wav,long_grammatical
196,HDR_long_grammatical/A3A2A1B1B2B3_370.wav,long_grammatical
197,HDR_long_grammatical/A2A3A1B1B3B2_111.wav,long_grammatical
198,HDR_long_grammatical/A2A3A1B1B3B2_72.wav,long_grammatical
199,HDR_long_grammatical/A2A3A1B1B3B2_76.wav,long_grammatical
200,HDR_long_grammatical/A1A2A3B3B2B1_58.wav,long_grammatical
201,HDR_long_grammatical/A3A1A2B2B1B3_185.wav,long_grammatical
202,HDR_long_grammatical/A2A3A1B1B3B2_113.wav,long_grammatical
203,HDR_long_grammatical/A2A1A3B3B1B2_206.wav,long_grammatical
204,HDR_long_grammatical/A2A1A3B3B1B2_253.wav,long_grammatical
205,HDR_long_grammatical/A3A2A1B1B2B3_335.wav,long_grammatical
206,HDR_long_grammatical/A3A2A1B1B2B3_372.wav,long_grammatical
207,HDR_long_grammatical/A2A1A3B3B1B2_203.wav,long_grammatical
208,HDR_long_grammatical/A1A3A2B2B3B1_313.wav,long_grammatical
209,HDR_long_grammatical/A3A1A2B2B1B3_146.wav,long_grammatical
210,HDR_long_replacement/A3A2A1B1B2B3_4.wav,long_replacement
211,HDR_long_grammatical/A2A3A1B1B3B2_100.wav,long_grammatical
212,HDR_long_grammatical/A3A1A2B2B1B3_144.wav,long_grammatical
213,HDR_long_replacement/A2A3A1B1B3B2_26.wav,long_replacement
214,HDR_long_grammatical/A1A3A2B2B3B1_258.wav,long_grammatical
215,HDR_long_grammatical/A2A1A3B3B1B2_225.wav,long_grammatical
216,HDR_long_grammatical/A1A2A3B3B2B1_5.wav,long_grammatical
217,HDR_long_grammatical/A3A1A2B2B1B3_189.wav,long_grammatical
218,HDR_long_grammatical/A1A2A3B3B2B1_11.wav,long_grammatical
219,HDR_long_concatenation/A2A3A1B1B3B2_43.wav,long_concatenation
220,HDR_long_concatenation/A1A2A3B3B2B1_44.wav,long_concatenation
221,HDR_long_grammatical/A3A2A1B1B2B3_320.wav,long_grammatical
222,HDR_long_grammatical/A1A2A3B3B2B1_22.wav,long_grammatical
223,HDR_long_grammatical/A2A1A3B3B1B2_239.wav,long_grammatical
224,HDR_long_grammatical/A3A1A2B2B1B3_186.wav,long_grammatical
225,HDR_long_grammatical/A2A1A3B3B1B2_249.wav,long_grammatical
226,HDR_long_grammatical/A1A2A3B3B2B1_45.wav,long_grammatical
227,HDR_long_grammatical/A3A2A1B1B2B3_322.wav,long_grammatical
228,HDR_long_grammatical/A2A1A3B3B1B2_230.wav,long_grammatical
229,HDR_long_grammatical/A1A2A3B3B2B1_26.wav,long_grammatical
230,HDR_long_grammatical/A1A3A2B2B3B1_287.wav,long_grammatical
231,HDR_long_grammatical/A1A3A2B2B3B1_265.wav,long_grammatical
232,HDR_long_grammatical/A3A1A2B2B1B3_191.wav,long_grammatical
233,HDR_long_grammatical/A2A3A1B1B3B2_101.wav,long_grammatical
234,HDR_long_replacement/A3A2A1B1B2B3_29.wav,long_replacement
235,HDR_long_concatenation/A3A1A2B2B1B3_12.wav,long_concatenation
236,HDR_long_grammatical/A2A3A1B1B3B2_86.wav,long_grammatical
237,HDR_long_grammatical/A2A1A3B3B1B2_214.wav,long_grammatical
238,HDR_long_grammatical/A1A2A3B3B2B1_27.wav,long_grammatical
239,HDR_long_grammatical/A3A2A1B1B2B3_380.wav,long_grammatical
240,HDR_long_grammatical/A3A1A2B2B1B3_135.wav,long_grammatical
